"","beer1","beer2","V1"
"1176","HopDevil Ale","120 Minute IPA",0.101602061402442
"1177","Dead Guy Ale","90 Minute IPA",0.159619975352943
"1178","Dead Guy Ale","India Pale Ale",0.0557952566806587
"1179","Dead Guy Ale","Old Rasputin Russian Imperial Stout",0.224813943331281
"1180","Dead Guy Ale","Sierra Nevada Celebration Ale",0.178249963535776
"1181","Dead Guy Ale","Stone Ruination IPA",0.145283654089622
"1182","Dead Guy Ale","Arrogant Bastard Ale",0.205267356018136
"1183","Dead Guy Ale","Two Hearted Ale",0.141654963802346
"1184","Dead Guy Ale","Stone IPA (India Pale Ale)",0.188562483072471
"1185","Dead Guy Ale","Sierra Nevada Pale Ale",0.210329658917093
"1186","Dead Guy Ale","La Fin Du Monde",0.190196346462151
"1187","Dead Guy Ale","Pale Ale",0.185269131989846
"1188","Dead Guy Ale","Duvel",0.191493518794611
"1189","Dead Guy Ale","Founders Breakfast Stout",0.168634837589852
"1190","Dead Guy Ale","Sierra Nevada Bigfoot Barleywine Style Ale",0.175666504286043
"1191","Dead Guy Ale","Pliny The Elder",0.100745302289025
"1192","Dead Guy Ale","60 Minute IPA",0.157419806454323
"1193","Dead Guy Ale","Brooklyn Black Chocolate Stout",0.0832580313006562
"1194","Dead Guy Ale","Storm King Stout",0.165263564172107
"1195","Dead Guy Ale","Samuel Adams Boston Lager",0.221337928205304
"1196","Dead Guy Ale","Bell's Hopslam Ale",0.109157518044614
"1197","Dead Guy Ale","Stone Imperial Russian Stout",0.261892428798859
"1198","Dead Guy Ale","Chocolate Stout",0.162526755754583
"1199","Dead Guy Ale","Imperial Stout",0.227885919160668
"1200","Dead Guy Ale","HopDevil Ale",0.235028536375261
"1201","Dead Guy Ale","St. Bernardus Abt 12",0.206395363868013
"1202","Dead Guy Ale","Trappistes Rochefort 10",0.140201250704499
"1203","Dead Guy Ale","Young's Double Chocolate Stout",0.105738777990503
"1204","Dead Guy Ale","Ayinger Celebrator Doppelbock",0.223198495034087
"1205","Dead Guy Ale","Samuel Smith's Oatmeal Stout",0.166323004243845
"1206","Dead Guy Ale","Chimay Grande Réserve (Blue)",0.191621822292475
"1207","Dead Guy Ale","Sierra Nevada Torpedo Extra IPA",0.207042017926488
"1208","Dead Guy Ale","Guinness Draught",0.127067321394924
"1209","Dead Guy Ale","Weihenstephaner Hefeweissbier",0.195958652580803
"1210","Dead Guy Ale","Racer 5 India Pale Ale",0.185646991431075
"1211","Dead Guy Ale","Orval Trappist Ale",0.129076911741416
"1212","Dead Guy Ale","Tröegs Nugget Nectar",0.065069598967457
"1213","Dead Guy Ale","Hop Rod Rye",0.187555861901894
"1214","Dead Guy Ale","Founders KBS (Kentucky Breakfast Stout)",0.13183872264645
"1215","Dead Guy Ale","Schneider Aventinus",0.164802848386277
"1216","Dead Guy Ale","Samuel Adams Octoberfest",0.0916576775033373
"1217","Dead Guy Ale","Hennepin (Farmhouse Saison)",0.176114134340613
"1218","Dead Guy Ale","Prima Pils",0.151643825233281
"1219","Dead Guy Ale","Punkin Ale",0.186115068412552
"1220","Dead Guy Ale","Double Bastard Ale",0.182285910263307
"1221","Dead Guy Ale","Samuel Adams Winter Lager",0.229384842685632
"1222","Dead Guy Ale","Hop Wallop",0.160870833858264
"1223","Dead Guy Ale","Oatmeal Stout",0.143686680356045
"1224","Dead Guy Ale","Anchor Steam Beer",0.256670604764927
"1225","Dead Guy Ale","120 Minute IPA",0.0649688153010315
"1226","St. Bernardus Abt 12","90 Minute IPA",0.173511925207107
"1227","St. Bernardus Abt 12","India Pale Ale",0.0741949388122534
"1228","St. Bernardus Abt 12","Old Rasputin Russian Imperial Stout",0.196197967075049
"1229","St. Bernardus Abt 12","Sierra Nevada Celebration Ale",0.164688425616695
"1230","St. Bernardus Abt 12","Stone Ruination IPA",0.186811343962352
"1231","St. Bernardus Abt 12","Arrogant Bastard Ale",0.259060677901642
"1232","St. Bernardus Abt 12","Two Hearted Ale",0.209525168044181
"1233","St. Bernardus Abt 12","Stone IPA (India Pale Ale)",0.174800108670265
"1234","St. Bernardus Abt 12","Sierra Nevada Pale Ale",0.0925365516723719
"1235","St. Bernardus Abt 12","La Fin Du Monde",0.226364366705431
"1236","St. Bernardus Abt 12","Pale Ale",0.113897418424211
"1237","St. Bernardus Abt 12","Duvel",0.217409526964432
"1238","St. Bernardus Abt 12","Founders Breakfast Stout",0.173607712643248
"1239","St. Bernardus Abt 12","Sierra Nevada Bigfoot Barleywine Style Ale",0.168276922662172
"1240","St. Bernardus Abt 12","Pliny The Elder",0.15238098388629
"1241","St. Bernardus Abt 12","60 Minute IPA",0.140173017964472
"1242","St. Bernardus Abt 12","Brooklyn Black Chocolate Stout",0.174562782798225
"1243","St. Bernardus Abt 12","Storm King Stout",0.237717936156683
"1244","St. Bernardus Abt 12","Samuel Adams Boston Lager",0.119713187732556
"1245","St. Bernardus Abt 12","Bell's Hopslam Ale",0.180547507559521
"1246","St. Bernardus Abt 12","Stone Imperial Russian Stout",0.25928892910427
"1247","St. Bernardus Abt 12","Chocolate Stout",0.14622334287898
"1248","St. Bernardus Abt 12","Imperial Stout",0.191333508773443
"1249","St. Bernardus Abt 12","HopDevil Ale",0.195139513898292
"1250","St. Bernardus Abt 12","Dead Guy Ale",0.206395363868013
"1251","St. Bernardus Abt 12","Trappistes Rochefort 10",0.27216653151392
"1252","St. Bernardus Abt 12","Young's Double Chocolate Stout",0.104511311593327
"1253","St. Bernardus Abt 12","Ayinger Celebrator Doppelbock",0.194066984481537
"1254","St. Bernardus Abt 12","Samuel Smith's Oatmeal Stout",0.113113305187412
"1255","St. Bernardus Abt 12","Chimay Grande Réserve (Blue)",0.211492750598102
"1256","St. Bernardus Abt 12","Sierra Nevada Torpedo Extra IPA",0.0948556906179193
"1257","St. Bernardus Abt 12","Guinness Draught",0.0846119026654962
"1258","St. Bernardus Abt 12","Weihenstephaner Hefeweissbier",0.121915718925067
"1259","St. Bernardus Abt 12","Racer 5 India Pale Ale",0.190183524910687
"1260","St. Bernardus Abt 12","Orval Trappist Ale",0.0656539053288643
"1261","St. Bernardus Abt 12","Tröegs Nugget Nectar",0.179221229667175
"1262","St. Bernardus Abt 12","Hop Rod Rye",0.190662612248881
"1263","St. Bernardus Abt 12","Founders KBS (Kentucky Breakfast Stout)",0.192013251558277
"1264","St. Bernardus Abt 12","Schneider Aventinus",0.222152098165
"1265","St. Bernardus Abt 12","Samuel Adams Octoberfest",0.0798775467270815
"1266","St. Bernardus Abt 12","Hennepin (Farmhouse Saison)",0.264279644107716
"1267","St. Bernardus Abt 12","Prima Pils",0.187541513071491
"1268","St. Bernardus Abt 12","Punkin Ale",0.132456908163766
"1269","St. Bernardus Abt 12","Double Bastard Ale",0.268139569844852
"1270","St. Bernardus Abt 12","Samuel Adams Winter Lager",0.141038915565228
"1271","St. Bernardus Abt 12","Hop Wallop",0.160409670581188
"1272","St. Bernardus Abt 12","Oatmeal Stout",0.0930886611126956
"1273","St. Bernardus Abt 12","Anchor Steam Beer",0.118469757445385
"1274","St. Bernardus Abt 12","120 Minute IPA",0.175201534893566
"1275","Trappistes Rochefort 10","90 Minute IPA",0.206342637626094
"1276","Trappistes Rochefort 10","India Pale Ale",0.0993569925985668
"1277","Trappistes Rochefort 10","Old Rasputin Russian Imperial Stout",0.152489526474834
"1278","Trappistes Rochefort 10","Sierra Nevada Celebration Ale",0.167293478656142
"1279","Trappistes Rochefort 10","Stone Ruination IPA",0.207739160089116
"1280","Trappistes Rochefort 10","Arrogant Bastard Ale",0.224078156218091
"1281","Trappistes Rochefort 10","Two Hearted Ale",0.118088213856722
"1282","Trappistes Rochefort 10","Stone IPA (India Pale Ale)",0.167748953105443
"1283","Trappistes Rochefort 10","Sierra Nevada Pale Ale",0.117883424388305
"1284","Trappistes Rochefort 10","La Fin Du Monde",0.171743487828995
"1285","Trappistes Rochefort 10","Pale Ale",0.0727775811737018
"1286","Trappistes Rochefort 10","Duvel",0.206827933085591
"1287","Trappistes Rochefort 10","Founders Breakfast Stout",0.144765486614172
"1288","Trappistes Rochefort 10","Sierra Nevada Bigfoot Barleywine Style Ale",0.210944451504638
"1289","Trappistes Rochefort 10","Pliny The Elder",0.113749257510955
"1290","Trappistes Rochefort 10","60 Minute IPA",0.146163206311015
"1291","Trappistes Rochefort 10","Brooklyn Black Chocolate Stout",0.152279986597622
"1292","Trappistes Rochefort 10","Storm King Stout",0.21906799072489
"1293","Trappistes Rochefort 10","Samuel Adams Boston Lager",0.0727371444936291
"1294","Trappistes Rochefort 10","Bell's Hopslam Ale",0.0825707252947824
"1295","Trappistes Rochefort 10","Stone Imperial Russian Stout",0.215278903137438
"1296","Trappistes Rochefort 10","Chocolate Stout",0.158425932436293
"1297","Trappistes Rochefort 10","Imperial Stout",0.120176803294435
"1298","Trappistes Rochefort 10","HopDevil Ale",0.17524024736079
"1299","Trappistes Rochefort 10","Dead Guy Ale",0.140201250704499
"1300","Trappistes Rochefort 10","St. Bernardus Abt 12",0.27216653151392
"1301","Trappistes Rochefort 10","Young's Double Chocolate Stout",0.164154286884363
"1302","Trappistes Rochefort 10","Ayinger Celebrator Doppelbock",0.122799398146868
"1303","Trappistes Rochefort 10","Samuel Smith's Oatmeal Stout",0.146019749318872
"1304","Trappistes Rochefort 10","Chimay Grande Réserve (Blue)",0.253921268513914
"1305","Trappistes Rochefort 10","Sierra Nevada Torpedo Extra IPA",0.126769105242407
"1306","Trappistes Rochefort 10","Guinness Draught",4.72626646293058e-05
"1307","Trappistes Rochefort 10","Weihenstephaner Hefeweissbier",0.137245003792391
"1308","Trappistes Rochefort 10","Racer 5 India Pale Ale",0.124103192675363
"1309","Trappistes Rochefort 10","Orval Trappist Ale",0.106070828632188
"1310","Trappistes Rochefort 10","Tröegs Nugget Nectar",0.135758267696238
"1311","Trappistes Rochefort 10","Hop Rod Rye",0.21411103104534
"1312","Trappistes Rochefort 10","Founders KBS (Kentucky Breakfast Stout)",0.0904237191455001
"1313","Trappistes Rochefort 10","Schneider Aventinus",0.208563690158124
"1314","Trappistes Rochefort 10","Samuel Adams Octoberfest",0.10208666442544
"1315","Trappistes Rochefort 10","Hennepin (Farmhouse Saison)",0.234606052340786
"1316","Trappistes Rochefort 10","Prima Pils",0.091756231110165
"1317","Trappistes Rochefort 10","Punkin Ale",0.288398775716145
"1318","Trappistes Rochefort 10","Double Bastard Ale",0.164559304716116
"1319","Trappistes Rochefort 10","Samuel Adams Winter Lager",0.0886316431065245
"1320","Trappistes Rochefort 10","Hop Wallop",0.16579738254741
"1321","Trappistes Rochefort 10","Oatmeal Stout",0.0940633760078714
"1322","Trappistes Rochefort 10","Anchor Steam Beer",0.0578265119116689
"1323","Trappistes Rochefort 10","120 Minute IPA",0.142493481578563
"1324","Young's Double Chocolate Stout","90 Minute IPA",0.131134718536661
"1325","Young's Double Chocolate Stout","India Pale Ale",0.0264971565136137
"1326","Young's Double Chocolate Stout","Old Rasputin Russian Imperial Stout",0.142445975604963
"1327","Young's Double Chocolate Stout","Sierra Nevada Celebration Ale",0.0772397898264539
"1328","Young's Double Chocolate Stout","Stone Ruination IPA",0.0954493938316777
"1329","Young's Double Chocolate Stout","Arrogant Bastard Ale",0.138156959020524
"1330","Young's Double Chocolate Stout","Two Hearted Ale",0.0699932438497386
"1331","Young's Double Chocolate Stout","Stone IPA (India Pale Ale)",0.108936442340877
"1332","Young's Double Chocolate Stout","Sierra Nevada Pale Ale",0.0798179773236343
"1333","Young's Double Chocolate Stout","La Fin Du Monde",0.127221156286395
"1334","Young's Double Chocolate Stout","Pale Ale",0.106881811251557
"1335","Young's Double Chocolate Stout","Duvel",0.133411704824225
"1336","Young's Double Chocolate Stout","Founders Breakfast Stout",0.138195221955639
"1337","Young's Double Chocolate Stout","Sierra Nevada Bigfoot Barleywine Style Ale",0.100123319748623
"1338","Young's Double Chocolate Stout","Pliny The Elder",0.0959221496381183
"1339","Young's Double Chocolate Stout","60 Minute IPA",0.10739650544093
"1340","Young's Double Chocolate Stout","Brooklyn Black Chocolate Stout",0.165699862703175
"1341","Young's Double Chocolate Stout","Storm King Stout",0.159010809407551
"1342","Young's Double Chocolate Stout","Samuel Adams Boston Lager",0.101623257154093
"1343","Young's Double Chocolate Stout","Bell's Hopslam Ale",0.0462703619556686
"1344","Young's Double Chocolate Stout","Stone Imperial Russian Stout",0.119106623394847
"1345","Young's Double Chocolate Stout","Chocolate Stout",0.198215695477369
"1346","Young's Double Chocolate Stout","Imperial Stout",0.138183681029312
"1347","Young's Double Chocolate Stout","HopDevil Ale",0.188341280380376
"1348","Young's Double Chocolate Stout","Dead Guy Ale",0.105738777990503
"1349","Young's Double Chocolate Stout","St. Bernardus Abt 12",0.104511311593327
"1350","Young's Double Chocolate Stout","Trappistes Rochefort 10",0.164154286884363
"1351","Young's Double Chocolate Stout","Ayinger Celebrator Doppelbock",0.166091080787817
"1352","Young's Double Chocolate Stout","Samuel Smith's Oatmeal Stout",0.164590693173187
"1353","Young's Double Chocolate Stout","Chimay Grande Réserve (Blue)",0.157415687029609
"1354","Young's Double Chocolate Stout","Sierra Nevada Torpedo Extra IPA",0.076691119559003
"1355","Young's Double Chocolate Stout","Guinness Draught",0.139219694262512
"1356","Young's Double Chocolate Stout","Weihenstephaner Hefeweissbier",0.0971179832058366
"1357","Young's Double Chocolate Stout","Racer 5 India Pale Ale",0.0846612808619085
"1358","Young's Double Chocolate Stout","Orval Trappist Ale",0.0606114289229316
"1359","Young's Double Chocolate Stout","Tröegs Nugget Nectar",0.0493603245714446
"1360","Young's Double Chocolate Stout","Hop Rod Rye",0.129046396855225
"1361","Young's Double Chocolate Stout","Founders KBS (Kentucky Breakfast Stout)",0.0448747226515701
"1362","Young's Double Chocolate Stout","Schneider Aventinus",0.131003082292213
"1363","Young's Double Chocolate Stout","Samuel Adams Octoberfest",0.109812376124198
"1364","Young's Double Chocolate Stout","Hennepin (Farmhouse Saison)",0.144126081326067
"1365","Young's Double Chocolate Stout","Prima Pils",0.141804102628373
"1366","Young's Double Chocolate Stout","Punkin Ale",0.0966610250090794
"1367","Young's Double Chocolate Stout","Double Bastard Ale",0.0283536389449709
"1368","Young's Double Chocolate Stout","Samuel Adams Winter Lager",0.140840063353543
"1369","Young's Double Chocolate Stout","Hop Wallop",0.171387189878839
"1370","Young's Double Chocolate Stout","Oatmeal Stout",0.0905947655360313
"1371","Young's Double Chocolate Stout","Anchor Steam Beer",0.0900346521022306
"1372","Young's Double Chocolate Stout","120 Minute IPA",0.107726897529841
"1373","Ayinger Celebrator Doppelbock","90 Minute IPA",0.171195698838327
"1374","Ayinger Celebrator Doppelbock","India Pale Ale",-0.0450757000143909
"1375","Ayinger Celebrator Doppelbock","Old Rasputin Russian Imperial Stout",0.170713403046782
"1376","Ayinger Celebrator Doppelbock","Sierra Nevada Celebration Ale",0.127680120764739
"1377","Ayinger Celebrator Doppelbock","Stone Ruination IPA",0.113225589926544
"1378","Ayinger Celebrator Doppelbock","Arrogant Bastard Ale",0.140907759564848
"1379","Ayinger Celebrator Doppelbock","Two Hearted Ale",0.0726463694937282
"1380","Ayinger Celebrator Doppelbock","Stone IPA (India Pale Ale)",0.116159423319679
"1381","Ayinger Celebrator Doppelbock","Sierra Nevada Pale Ale",0.131906542020066
"1382","Ayinger Celebrator Doppelbock","La Fin Du Monde",0.286368002257862
"1383","Ayinger Celebrator Doppelbock","Pale Ale",0.0646966241240495
"1384","Ayinger Celebrator Doppelbock","Duvel",0.264517798373069
"1385","Ayinger Celebrator Doppelbock","Founders Breakfast Stout",0.112447154983428
"1386","Ayinger Celebrator Doppelbock","Sierra Nevada Bigfoot Barleywine Style Ale",0.154882411507923
"1387","Ayinger Celebrator Doppelbock","Pliny The Elder",0.123169954007401
"1388","Ayinger Celebrator Doppelbock","60 Minute IPA",0.150522592284814
"1389","Ayinger Celebrator Doppelbock","Brooklyn Black Chocolate Stout",0.148570695694641
"1390","Ayinger Celebrator Doppelbock","Storm King Stout",0.21634465765646
"1391","Ayinger Celebrator Doppelbock","Samuel Adams Boston Lager",0.151360904939986
"1392","Ayinger Celebrator Doppelbock","Bell's Hopslam Ale",0.108449945608218
"1393","Ayinger Celebrator Doppelbock","Stone Imperial Russian Stout",0.207503176243319
"1394","Ayinger Celebrator Doppelbock","Chocolate Stout",0.209937295705221
"1395","Ayinger Celebrator Doppelbock","Imperial Stout",0.154892315442096
"1396","Ayinger Celebrator Doppelbock","HopDevil Ale",0.223108724963868
"1397","Ayinger Celebrator Doppelbock","Dead Guy Ale",0.223198495034087
"1398","Ayinger Celebrator Doppelbock","St. Bernardus Abt 12",0.194066984481537
"1399","Ayinger Celebrator Doppelbock","Trappistes Rochefort 10",0.122799398146868
"1400","Ayinger Celebrator Doppelbock","Young's Double Chocolate Stout",0.166091080787817
"1401","Ayinger Celebrator Doppelbock","Samuel Smith's Oatmeal Stout",0.19820382165254
"1402","Ayinger Celebrator Doppelbock","Chimay Grande Réserve (Blue)",0.19489013737211
"1403","Ayinger Celebrator Doppelbock","Sierra Nevada Torpedo Extra IPA",0.129955809407203
"1404","Ayinger Celebrator Doppelbock","Guinness Draught",0.0541600628255494
"1405","Ayinger Celebrator Doppelbock","Weihenstephaner Hefeweissbier",0.239165511590856
"1406","Ayinger Celebrator Doppelbock","Racer 5 India Pale Ale",0.133924393909481
"1407","Ayinger Celebrator Doppelbock","Orval Trappist Ale",0.134670021853502
"1408","Ayinger Celebrator Doppelbock","Tröegs Nugget Nectar",0.105547442164565
"1409","Ayinger Celebrator Doppelbock","Hop Rod Rye",0.187317999294267
"1410","Ayinger Celebrator Doppelbock","Founders KBS (Kentucky Breakfast Stout)",0.194397262107883
"1411","Ayinger Celebrator Doppelbock","Schneider Aventinus",0.296287320521178
"1412","Ayinger Celebrator Doppelbock","Samuel Adams Octoberfest",0.133100479161427
"1413","Ayinger Celebrator Doppelbock","Hennepin (Farmhouse Saison)",0.15440216229238
"1414","Ayinger Celebrator Doppelbock","Prima Pils",0.156092837271749
"1415","Ayinger Celebrator Doppelbock","Punkin Ale",0.130419937207292
"1416","Ayinger Celebrator Doppelbock","Double Bastard Ale",0.14613445451357
"1417","Ayinger Celebrator Doppelbock","Samuel Adams Winter Lager",0.177982278237053
"1418","Ayinger Celebrator Doppelbock","Hop Wallop",0.186448926095623
"1419","Ayinger Celebrator Doppelbock","Oatmeal Stout",0.00594297390711023
"1420","Ayinger Celebrator Doppelbock","Anchor Steam Beer",0.156622592275267
"1421","Ayinger Celebrator Doppelbock","120 Minute IPA",0.0703807547962008
"1422","Samuel Smith's Oatmeal Stout","90 Minute IPA",0.0807176972246282
"1423","Samuel Smith's Oatmeal Stout","India Pale Ale",0.0754059507976843
"1424","Samuel Smith's Oatmeal Stout","Old Rasputin Russian Imperial Stout",0.143757179905804
"1425","Samuel Smith's Oatmeal Stout","Sierra Nevada Celebration Ale",0.154753865304532
"1426","Samuel Smith's Oatmeal Stout","Stone Ruination IPA",0.120785890547868
"1427","Samuel Smith's Oatmeal Stout","Arrogant Bastard Ale",0.114143706323013
"1428","Samuel Smith's Oatmeal Stout","Two Hearted Ale",0.2233751523083
"1429","Samuel Smith's Oatmeal Stout","Stone IPA (India Pale Ale)",0.0671332456655188
"1430","Samuel Smith's Oatmeal Stout","Sierra Nevada Pale Ale",0.174483220935528
"1431","Samuel Smith's Oatmeal Stout","La Fin Du Monde",0.128386978895468
"1432","Samuel Smith's Oatmeal Stout","Pale Ale",0.0614156079098157
"1433","Samuel Smith's Oatmeal Stout","Duvel",0.229292156434083
"1434","Samuel Smith's Oatmeal Stout","Founders Breakfast Stout",0.0817662181237126
"1435","Samuel Smith's Oatmeal Stout","Sierra Nevada Bigfoot Barleywine Style Ale",0.14502264593187
"1436","Samuel Smith's Oatmeal Stout","Pliny The Elder",0.131386087783199
"1437","Samuel Smith's Oatmeal Stout","60 Minute IPA",0.136227539128714
"1438","Samuel Smith's Oatmeal Stout","Brooklyn Black Chocolate Stout",0.153477964816584
"1439","Samuel Smith's Oatmeal Stout","Storm King Stout",0.199899006765904
"1440","Samuel Smith's Oatmeal Stout","Samuel Adams Boston Lager",0.196333325823289
"1441","Samuel Smith's Oatmeal Stout","Bell's Hopslam Ale",0.197044658026478
"1442","Samuel Smith's Oatmeal Stout","Stone Imperial Russian Stout",0.0974139161250129
"1443","Samuel Smith's Oatmeal Stout","Chocolate Stout",0.146087790722898
"1444","Samuel Smith's Oatmeal Stout","Imperial Stout",0.0961846997920814
"1445","Samuel Smith's Oatmeal Stout","HopDevil Ale",0.134133869403569
"1446","Samuel Smith's Oatmeal Stout","Dead Guy Ale",0.166323004243845
"1447","Samuel Smith's Oatmeal Stout","St. Bernardus Abt 12",0.113113305187412
"1448","Samuel Smith's Oatmeal Stout","Trappistes Rochefort 10",0.146019749318872
"1449","Samuel Smith's Oatmeal Stout","Young's Double Chocolate Stout",0.164590693173187
"1450","Samuel Smith's Oatmeal Stout","Ayinger Celebrator Doppelbock",0.19820382165254
"1451","Samuel Smith's Oatmeal Stout","Chimay Grande Réserve (Blue)",0.18224201068809
"1452","Samuel Smith's Oatmeal Stout","Sierra Nevada Torpedo Extra IPA",0.173354541180639
"1453","Samuel Smith's Oatmeal Stout","Guinness Draught",0.0624256331486096
"1454","Samuel Smith's Oatmeal Stout","Weihenstephaner Hefeweissbier",0.181004029316131
"1455","Samuel Smith's Oatmeal Stout","Racer 5 India Pale Ale",0.150311084602139
"1456","Samuel Smith's Oatmeal Stout","Orval Trappist Ale",0.149742719695946
"1457","Samuel Smith's Oatmeal Stout","Tröegs Nugget Nectar",0.0873975189785892
"1458","Samuel Smith's Oatmeal Stout","Hop Rod Rye",0.159006185768314
"1459","Samuel Smith's Oatmeal Stout","Founders KBS (Kentucky Breakfast Stout)",0.122898647405884
"1460","Samuel Smith's Oatmeal Stout","Schneider Aventinus",0.14159280904892
"1461","Samuel Smith's Oatmeal Stout","Samuel Adams Octoberfest",0.168002355427916
"1462","Samuel Smith's Oatmeal Stout","Hennepin (Farmhouse Saison)",0.151232162794823
"1463","Samuel Smith's Oatmeal Stout","Prima Pils",0.0697714001235676
"1464","Samuel Smith's Oatmeal Stout","Punkin Ale",0.144049190158221
"1465","Samuel Smith's Oatmeal Stout","Double Bastard Ale",0.0828866335591524
"1466","Samuel Smith's Oatmeal Stout","Samuel Adams Winter Lager",0.183693840987451
"1467","Samuel Smith's Oatmeal Stout","Hop Wallop",0.134372642891698
"1468","Samuel Smith's Oatmeal Stout","Oatmeal Stout",0.106585932871092
"1469","Samuel Smith's Oatmeal Stout","Anchor Steam Beer",0.216840770622962
"1470","Samuel Smith's Oatmeal Stout","120 Minute IPA",0.0756704763618332
"1471","Chimay Grande Réserve (Blue)","90 Minute IPA",0.157673895184146
"1472","Chimay Grande Réserve (Blue)","India Pale Ale",0.12472592438908
"1473","Chimay Grande Réserve (Blue)","Old Rasputin Russian Imperial Stout",0.188798022609489
"1474","Chimay Grande Réserve (Blue)","Sierra Nevada Celebration Ale",0.0406598178390859
"1475","Chimay Grande Réserve (Blue)","Stone Ruination IPA",0.145230897273474
"1476","Chimay Grande Réserve (Blue)","Arrogant Bastard Ale",0.113445092226185
"1477","Chimay Grande Réserve (Blue)","Two Hearted Ale",0.108454615377169
"1478","Chimay Grande Réserve (Blue)","Stone IPA (India Pale Ale)",0.154949558060947
"1479","Chimay Grande Réserve (Blue)","Sierra Nevada Pale Ale",0.131072179189353
"1480","Chimay Grande Réserve (Blue)","La Fin Du Monde",0.241173742512948
"1481","Chimay Grande Réserve (Blue)","Pale Ale",0.0423201369211562
"1482","Chimay Grande Réserve (Blue)","Duvel",0.196063829256685
"1483","Chimay Grande Réserve (Blue)","Founders Breakfast Stout",0.0659101980111734
"1484","Chimay Grande Réserve (Blue)","Sierra Nevada Bigfoot Barleywine Style Ale",0.138625668153177
"1485","Chimay Grande Réserve (Blue)","Pliny The Elder",0.142379050712691
"1486","Chimay Grande Réserve (Blue)","60 Minute IPA",0.114616542253695
"1487","Chimay Grande Réserve (Blue)","Brooklyn Black Chocolate Stout",0.155998629890076
"1488","Chimay Grande Réserve (Blue)","Storm King Stout",0.132765936632962
"1489","Chimay Grande Réserve (Blue)","Samuel Adams Boston Lager",0.132569367563983
"1490","Chimay Grande Réserve (Blue)","Bell's Hopslam Ale",0.0956552454211516
"1491","Chimay Grande Réserve (Blue)","Stone Imperial Russian Stout",0.113734983358341
"1492","Chimay Grande Réserve (Blue)","Chocolate Stout",0.166164613172559
"1493","Chimay Grande Réserve (Blue)","Imperial Stout",0.00826602116384676
"1494","Chimay Grande Réserve (Blue)","HopDevil Ale",0.170720507513854
"1495","Chimay Grande Réserve (Blue)","Dead Guy Ale",0.191621822292475
"1496","Chimay Grande Réserve (Blue)","St. Bernardus Abt 12",0.211492750598102
"1497","Chimay Grande Réserve (Blue)","Trappistes Rochefort 10",0.253921268513914
"1498","Chimay Grande Réserve (Blue)","Young's Double Chocolate Stout",0.157415687029609
"1499","Chimay Grande Réserve (Blue)","Ayinger Celebrator Doppelbock",0.19489013737211
"1500","Chimay Grande Réserve (Blue)","Samuel Smith's Oatmeal Stout",0.18224201068809
"1501","Chimay Grande Réserve (Blue)","Sierra Nevada Torpedo Extra IPA",0.139550688993232
"1502","Chimay Grande Réserve (Blue)","Guinness Draught",0.0449881863986671
"1503","Chimay Grande Réserve (Blue)","Weihenstephaner Hefeweissbier",0.204410757693497
"1504","Chimay Grande Réserve (Blue)","Racer 5 India Pale Ale",0.0287607028955103
"1505","Chimay Grande Réserve (Blue)","Orval Trappist Ale",0.113773539194597
"1506","Chimay Grande Réserve (Blue)","Tröegs Nugget Nectar",0.105492990596567
"1507","Chimay Grande Réserve (Blue)","Hop Rod Rye",0.110535480594508
"1508","Chimay Grande Réserve (Blue)","Founders KBS (Kentucky Breakfast Stout)",0.0887180211649195
"1509","Chimay Grande Réserve (Blue)","Schneider Aventinus",0.252984783332714
"1510","Chimay Grande Réserve (Blue)","Samuel Adams Octoberfest",0.173336461565734
"1511","Chimay Grande Réserve (Blue)","Hennepin (Farmhouse Saison)",0.212206109728203
"1512","Chimay Grande Réserve (Blue)","Prima Pils",0.133267398183327
"1513","Chimay Grande Réserve (Blue)","Punkin Ale",0.171377552565614
"1514","Chimay Grande Réserve (Blue)","Double Bastard Ale",0.156267946481517
"1515","Chimay Grande Réserve (Blue)","Samuel Adams Winter Lager",0.147902394439093
"1516","Chimay Grande Réserve (Blue)","Hop Wallop",0.120228010818298
"1517","Chimay Grande Réserve (Blue)","Oatmeal Stout",0.0512353554098133
"1518","Chimay Grande Réserve (Blue)","Anchor Steam Beer",0.122941665306048
"1519","Chimay Grande Réserve (Blue)","120 Minute IPA",0.15169793538836
"1520","Sierra Nevada Torpedo Extra IPA","90 Minute IPA",0.166321838160396
"1521","Sierra Nevada Torpedo Extra IPA","India Pale Ale",0.0684240680989586
"1522","Sierra Nevada Torpedo Extra IPA","Old Rasputin Russian Imperial Stout",0.167238852134008
"1523","Sierra Nevada Torpedo Extra IPA","Sierra Nevada Celebration Ale",0.325099293234734
"1524","Sierra Nevada Torpedo Extra IPA","Stone Ruination IPA",0.19813368028696
"1525","Sierra Nevada Torpedo Extra IPA","Arrogant Bastard Ale",0.220020813632169
"1526","Sierra Nevada Torpedo Extra IPA","Two Hearted Ale",0.133082408481677
"1527","Sierra Nevada Torpedo Extra IPA","Stone IPA (India Pale Ale)",0.175144669389594
"1528","Sierra Nevada Torpedo Extra IPA","Sierra Nevada Pale Ale",0.236101604420811
"1529","Sierra Nevada Torpedo Extra IPA","La Fin Du Monde",0.0672816654214118
"1530","Sierra Nevada Torpedo Extra IPA","Pale Ale",0.218800733084472
"1531","Sierra Nevada Torpedo Extra IPA","Duvel",0.152327163834162
